link,title,writer
http://sports.yahoo.com/blogs/nhl-puck-daddy/nwhl-opens-to-passionate-fans--dreams-come-true-for-women-s-hockey-225049861.html,"NWHL opens to passionate fans, dreams come true for women’s hockey",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/alex-ovechkin-embarrasses-devils-defenseman-with-amazing-goal--video-024747049.html,Alex Ovechkin embarrasses Devils defenseman with amazing goal (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/henrik-lundqvist-already-has-save-of-the-year-candidate--video-013551800.html,Henrik Lundqvist already has save of the year candidate (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/alex-ovechkin-opens-up-about-brother-s-death--early-nhl-days--video-133425056.html,"Alex Ovechkin opens up about brother’s death, early NHL days (Video)",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/dan-boyle-was-a-roadie-for-faith-no-more-summer-tour-145349238.html,Dan Boyle was a roadie for Faith No More summer tour,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/pass-or-fail--nashville-predators--new-yellow-helmets-003659552.html,Pass or Fail: Nashville Predators' new yellow helmets,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/alex-ovechkin-misses-capitals--game-vs--sharks-for-personal-reasons-224626074.html,Alex Ovechkin misses Capitals’ game vs. Sharks for personal reasons,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/which-nhl-player-do-you-begrudgingly-admire---puck-daddy-roundtable-080239232.html,Which NHL player do you begrudgingly admire? (Puck Daddy Roundtable),greg
http://sports.yahoo.com/news/islanders-make-surprising-goalie-move-for-game-vs--wild-155723889.html,Islanders make surprising goalie move for game vs. Wild,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/buffalo-sabres-make-hip-hop-classic-their-unlikely-new-goal-song-134404671.html,Buffalo Sabres make hip-hop classic their unlikely new goal song,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/as-nwhl-debuts--salaries-aren-t-women-s-hockey-players--only-reward-162823282.html,"As NWHL debuts, salaries aren't women's hockey players’ only reward",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/aaron-ward-arrested-for-domestic-assault--suspended-from-tsn-213159387.html,"Aaron Ward arrested for domestic assault, suspended from TSN",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/mike-babcock-back-in-detroit--old-voice-meets-the-new-one-203545655.html,Mike Babcock back in Detroit: Old voice meets the new one,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/why-dustin-brown-wasn-t-suspened-for--head-butt--on-logan-couture-164900844.html,Why Dustin Brown wasn’t suspened for ‘head butt’ on Logan Couture,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/after-10-years-of-crosby-vs--ovechkin--you-ready-for-mcdavid-vs--eichel-182906267.html,"After 10 years of Crosby vs. Ovechkin, you ready for McDavid vs. Eichel?",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-three-stars--landeskog--trocheck-lead-way-with-4-point-nights-065851859.html,"NHL Three Stars: Landeskog, Trocheck lead way with 4-point nights",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/connor-mcdavid-dodges-question-on-flyers-injuring-him-on-purpose-221011115.html,Connor McDavid dodges question on Flyers injuring him on purpose,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/mike-babcock-wins-1st-nhl-coach-s-challenge-on-opening-night--good-call---video-011709389.html,Mike Babcock wins 1st NHL coach’s challenge on opening night; good call? (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/blackhawks-try-to-sneak-gary-bettman-past-boos-and-they-fail--video-004425212.html,Blackhawks try to sneak Gary Bettman past boos and they fail (Video),greg
http://sports.yahoo.com/nhl/blog/puck_daddy/post/No-one-gave-Def-Leppard-the-Stanley-Cup-instruct?urn=nhl%2C113984,No one gave Def Leppard the Stanley Cup instruction manual?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/welcome-to-nhl-2015-16-opening-night--here-are-30-team-previews-120015589.html,Welcome to NHL 2015-16 Opening Night! Here are 30 team previews,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-awards-2015-16-predictions--who-wins-hart--calder-and-other-trophies-142614156.html,"NHL Awards 2015-16 predictions: Who wins Hart, Calder and other trophies?",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-eastern-conference-2014-15--puck-daddy-s-predictions-192506137.html,NHL Eastern Conference 2015-16: Puck Daddy’s predictions,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-western-conference-2015-16--puck-daddy-s-predictions-205332216.html,NHL Western Conference 2015-16: Puck Daddy’s predictions,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/puck-daddy-s-nhl-opening-night-live-chat-222621975.html,Puck Daddy's NHL Opening Night Live Chat!,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/who-wins-2015-16-stanley-cup--puck-daddy-predicts-the-champions-225951755.html,Who wins 2015-16 Stanley Cup? Puck Daddy predicts the champions!,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/patrick-kane-one-whistle-away-from-being-banner-night-hero--video-050003531.html,Patrick Kane one whistle away from awkwardly being banner night hero (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-acknowledges-it-has-a-cocaine-problem-051534866.html,NHL acknowledges it has a cocaine problem among players,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/did-jimmy-kimmel-guest-admit-cheating-on-ex-with-tyler-johnson---video-125839906.html,Did Jimmy Kimmel guest admit cheating on ex with Tyler Johnson? (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-2015-16-predictions--first-coach-fired--most-overhyped-team-155601287.html,NHL 2015-16 predictions: First coach fired? Most overhyped team?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/maple-leafs-claim-frank-corrado--as-canucks--risk-doesn-t-pay-off-164401811.html,"Maple Leafs claim Frank Corrado, as Canucks’ risk doesn’t pay off",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/podcast--martin-brodeur-on-devils-number-retirement--new-statue--st--louis-blues-204405200.html,"Podcast: Martin Brodeur on Devils number retirement, new statue, St. Louis Blues",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/raffi-torres-gets-what-he-s-been-headhunting-for--41-games-223100955.html,Raffi Torres gets what he’s been headhunting for: 41 games,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/andrew-shaw-attempts-chicago-bears-field-goal--launches-shoe--video-001538383.html,"Andrew Shaw attempts Chicago Bears field goal, launches shoe (Video)",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nikita-nikitin-on-waivers-as-edmonton-oilers-wise-up-165746324.html,Nikita Nikitin on waivers as Edmonton Oilers wise up,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/rick-nash-on-dad-endorsements-and-3-on-3-ot-hesitations-061456608.html,Rick Nash on dad endorsements and 3-on-3 OT hesitations,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-stars-reveal-their-junk-food-guilty-pleasures--video-150648546.html,NHL stars reveal their junk food guilty pleasures (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/cam-neely---unfair--to-say-bruins-coach-claude-julien-on-hot-seat-182338869.html,Cam Neely: ‘Unfair’ to say Bruins coach Claude Julien on hot seat,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/jordan-eberle-injured-in-oilers--preseason-game--panic-ensues-044838055.html,"Jordan Eberle injured in Oilers’ preseason game, panic ensues",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/milan-lucic-has-marathon-fight-for-la-kings-vs--ducks--video-134305566.html,Milan Lucic has marathon fight for LA Kings vs. Ducks (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/shut-up-and-let-lou-lamoriello-do-his-thing-in-toronto-142508509.html,Shut up and let Lou Lamoriello do his thing in Toronto,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/jordan-eberle-out-4-6-weeks-for-oilers--who-can-t-have-nice-things-170202967.html,"Jordan Eberle out 4-6 weeks for Oilers, who can’t have nice things",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/capitals-pose-with-puppies--inject-your-soul-with-all-the-feels-214155771.html,"Capitals pose with puppies, inject your soul with all the feels",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/arizona-coyotes--puck-daddy-s-2015-16-nhl-season-preview-010018841.html,Arizona Coyotes: Puck Daddy’s 2015-16 NHL Season Preview,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/buffalo-sabres--make--let-me-clear-my-throat--your-goal-song-151541618.html,"Buffalo Sabres, make ‘Let Me Clear My Throat’ your goal song",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-still-unsure-about-vegas--quebec-expansion--confident-on-canadian-dollar-225224170.html,"NHL still unsure about Vegas, Quebec expansion; confident on Canadian dollar",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-expansion--las-vegas--quebec-presenting-formal-bids-to-owners-145816927.html,"NHL expansion: Las Vegas, Quebec presenting formal bids to owners",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/%E2%80%AAtara-watchorn-of-boston-blades-punks-men-s-team--pretends-to-be-terrible-161724436.html,"Tara Watchorn of Boston Blades punks men’s team, pretends to be terrible",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/maple-leafs-ban-radio-announcers-from-flights--will-call-games-off-tv-185919235.html,"Maple Leafs ban radio announcers from flights, will call games off TV",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/shannon-miller--ex-umd-hockey-coach--files-federal-discrimination-lawsuit-211836804.html,"Shannon Miller, ex-UMD hockey coach, files federal discrimination lawsuit",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/calgary-flames--puck-daddy-s-2015-16-nhl-season-preview-010232441.html,Calgary Flames: Puck Daddy’s 2015-16 NHL Season Preview,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/can-alex-ovechkin-finally-ignite-t-j--oshie-s-offense-with-capitals-141829257.html,Can Alex Ovechkin finally ignite T.J. Oshie’s offense with Capitals?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/how-many-games-will-your-nhl-team-win-in-2015-16-163207511.html,How many games will your NHL team win in 2015-16?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ryan-getzlaf-out-for-ducks--leaves-road-trip-for-appendectomy-230003469.html,Ryan Getzlaf out for Ducks; leaves road trip for appendectomy,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/lawyer-for-patrick-kane-accuser-withdraws-from-case-on-ethical-grounds-012036621.html,Lawyer for Patrick Kane accuser withdraws from case on ethical grounds,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/sidney-crosby--nathan-mackinnon-hilariously-work-tim-horton-s-drive-thru--video-135540920.html,"Sidney Crosby, Nathan MacKinnon hilariously work Tim Horton’s drive-thru (Video)",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/alex-radulov-is-here-to-help-injured-fans--video-145650324.html,Alex Radulov is here to help injured fans (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ref-smacks-player--teammates-attack-ref-in-wild-hockey-brawl--video-164407320.html,"Ref smacks player, teammates attack ref in wild hockey brawl (Video)",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--chris-johnston-of-sportsnet--usa-tortorella--patrick-kane-165440156.html,"Marek Vs. Wyshynski Podcast: Chris Johnston of Sportsnet, USA Tortorella, Patrick Kane",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/russian-airline-ceo-guilty-in-lokomotiv-plane-crash-case-170143213.html,Russian airline CEO guilty in Lokomotiv plane crash case,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/yogi-berra-was-a-puckhead--too-143646595.html,"Yogi Berra was a puckhead, too",greg
https://sports.yahoo.com/blogs/nhl-puck-daddy/jersey-fouls--wayne-gretzky-dishonored-at-tottenham-vs--arsenal-match-185838144.html,Jersey Fouls: Wayne Gretzky dishonored at Tottenham vs. Arsenal match,greg
https://sports.yahoo.com/blogs/nhl-puck-daddy/rape-kit-tampering-charge-rocks-patrick-kane-sexual-assault-case-175124144.html,Rape kit tampering charge rocks Patrick Kane sexual assault case,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/erik-johnson-signs-7-year-deal-with-avalanche--has-he-earned-it-000648278.html,Erik Johnson signs 7-year deal with Avalanche; has he earned it?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/hockey-player-dresses-as-minion--takes-shootout-attempt--video-162826218.html,"Hockey player dresses as Minion, takes shootout attempt (Video)",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/prank-callers-hijack-john-tortorella-usa-hockey-press-conference--audio-190015733.html,Prank callers hijack John Tortorella USA Hockey press conference (Audio),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/columbus-blue-jackets--puck-daddy-s-2015-16-nhl-season-preview-215041416.html,Columbus Blue Jackets: Puck Daddy’s 2015-16 NHL Season Preview,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/patrick-kane-s-dna-evidence-leaks-in-rape-case--reports-041459026.html,Patrick Kane’s DNA evidence leaks in rape case: Reports,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/jaromir-jagr-fans-turn-his--blackmail-selfie--into-instagram-meme-131639838.html,Jaromir Jagr fans turn his ‘blackmail selfie’ into Instagram meme,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/erik-karlsson-grows-tired-of--doesn-t-play-defense--critics-151739048.html,Erik Karlsson grows tired of ‘doesn’t play defense’ critics,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/john-tortorella-will-coach-usa-world-cup-of-hockey-team--report-175228133.html,John Tortorella will coach USA World Cup of Hockey team: Report,greg
http://sports.yahoo.com/blogs/the-turnstile/sting-suffers-possible-career-threatening-injury-at-wwe-ppv--report-160825536.html,Sting suffers possible career-threatening injury at WWE PPV: Report,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/connor-mcdavid-has-massive-impact-on-oilers-road-game-tickets-183036037.html,Connor McDavid has massive impact on Oilers road game tickets,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ryan-whitney-retires-at-32--cites--nursing-home-ankles-161832476.html,"Ryan Whitney retires at 32, cites ‘nursing home ankles’",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/jaromir-jagr-blackmailed-with-scandalous-model-selfie--doesn-t-care--report-172338281.html,"Jaromir Jagr blackmailed with scandalous model selfie, doesn’t care: Report",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-happy-with-early-returns-on-3-on-3-ot--games-ending-quickly-212157269.html,"NHL happy with early returns on 3-on-3 OT, games ending quickly",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-goalies-ready-for--nightmare--of-3-on-3-overtime-142603628.html,NHL goalies ready for ‘nightmare’ of 3-on-3 overtime,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/adidas-will-make-form-fitting-hockey-jerseys-at-nhl-s-request-134233011.html,Adidas will make form-fitting hockey jerseys at NHL’s request,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--patrick-kane-fiasco--nhl-camps-open--chris-johnston-173018711.html,"Marek Vs. Wyshynski Podcast: Patrick Kane fiasco, NHL camps open; Chris Johnston",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/patrick-kane-delighted-by-patrick-kane-supporters-at-blackhawks-camp-212716261.html,Patrick Kane delighted by Patrick Kane supporters at Blackhawks camp,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/clayton-stoner-facing-five-charges-for-killing-grizzly-bear-073128206.html,Clayton Stoner facing five charges for killing grizzly bear,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/michael-grabner-acquired-by-maple-leafs-in-six-player-deal-165546689.html,Michael Grabner acquired by Maple Leafs in six-player deal,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/alex-ovechkin-turns-30--no-rings--but-practically-everything-else-hockey-163029398.html,"Alex Ovechkin turns 30: No rings, but practically everything else",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/patrick-kane-speaks-at-blackhawks-camp--appreciates-your-questions-195631271.html,"Patrick Kane speaks at Blackhawks camp, appreciates your questions",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/only-one-out-of-35-nhl-stars-wouldn-t-accept-gay-teammate-041928606.html,Only one out of 35 NHL stars wouldn’t accept gay teammate,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-stars-attempt-to-spell--dustin-byfuglien--and-completely-fail--video--151430698.html,NHL stars attempt to spell ‘Dustin Byfuglien’ and completely fail (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/patrick-kane-attending-blackhawks-training-camp-during-rape-inquiry-161538129.html,Patrick Kane attending Blackhawks training camp during rape inquiry,greg
https://sports.yahoo.com/blogs/nhl-puck-daddy/pass-or-fail--new-york-islanders-all-black-brooklyn-jerseys-140310054.html,Pass or Fail: New York Islanders all-black Brooklyn jerseys,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/turns-out-nhl-concussion-spotters-are-toothless-195823020.html,Turns out NHL concussion spotters are toothless,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-16-reviews--comeback-effort-for-ea-sports--hockey-franchise-170152938.html,NHL 16 reviews: Comeback effort for EA Sports' hockey franchise?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-and-adidas--seven-things-you-must-know--like-ads-on-jerseys-193239908.html,"NHL and adidas: Seven things you need to know, like ads on jerseys",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ryan-nugent-hopkins-tired-of-getting-oilers-coaches-fired-222320141.html,Ryan Nugent-Hopkins tired of getting Oilers coaches fired,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/john-tavares-has-no-idea-what-brooklyn-hipsters-are--hopes-they-re-fans-201944529.html,"John Tavares has no idea what Brooklyn hipsters are, hopes they’re fans",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/islanders-drop-new-goal-horn--ceo-blasts-fans-for--attacking--team-224437355.html,"Islanders drop new goal horn, CEO blasts fans for ‘attacking’ team",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-ryder-cup-tournament-to-be-held-midseason-in-2017-18-185053733.html,NHL Ryder Cup tournament to be held midseason in 2017-18?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/red-wings-have-new--clear-bag--security--will-sell-you-clear-bags-163905246.html,"Red Wings have new ‘clear bag’ security, will sell you clear bags",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/linus-omark-unleashes-another-nasty-shootout-move--video-133947322.html,Linus Omark unleashes another nasty shootout move (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-adds-concussion-spotters--controversial--julian-edelman-rule-152420909.html,"NHL adds concussion spotters, controversial ‘Julian Edelman Rule’",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/college-hockey-goalie-pounds-beer-on-ice--gets-ejected-from-win--video-215216698.html,"College hockey goalie pounds beer on ice, gets ejected from win (Video)",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/steven-stamkos-jersey-in-leafs-locker-room--thanks-to-sneaky-fan-134948919.html,"Steven Stamkos jersey in Leafs locker room, thanks to sneaky fan",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/new-jersey-devils--puck-daddy-s-2015-16-nhl-season-preview-163803505.html,New Jersey Devils: Puck Daddy’s 2015-16 NHL Season Preview,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/patrick-kaleta-will-try-out-for-sabres-camp--signs-ahl-contract-183003925.html,"Patrick Kaleta will try out at Sabres camp, signs AHL contract",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--it-s-the-steve-dangle-toronto-spectacular-151839141.html,Marek Vs. Wyshynski Podcast: It's the Steve Dangle Toronto spectacular!,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/team-europe-world-cup-players-frustrated-with-format-151628549.html,Team Europe World Cup players frustrated with format,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/new-york-rangers--puck-daddy-s-2015-16-nhl-season-preview-220455881.html,New York Rangers: Puck Daddy’s 2015-16 NHL Season Preview,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/erik-karlsson-s-shoes-could-kill-a-man--photo-130711652.html,Erik Karlsson’s shoes could kill a man (Photo),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-stars-reveal-dream-3-on-3-overtime-squads--what-s-yours---video-134238977.html,NHL stars reveal dream 3-on-3 overtime squads; what’s yours? (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/tyler-seguin-hopes-fans-don-t-toss-rubber-ducks-in-nude-photo-tribute-162959828.html,Tyler Seguin hopes fans don’t toss rubber ducks in nude photo tribute,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/the-20-things-we-learned-at-the-nhl-player-media-tour-220535256.html,The 20 things we learned at the NHL Player Media Tour,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/atlanta-gets-pro-hockey-team-again--thanks-to-echl-gladiators-230507079.html,"Atlanta gets pro hockey team again, thanks to ECHL Gladiators",greg
https://sports.yahoo.com/blogs/nhl-puck-daddy/la-kings-players-want-no-part-of-slava-voynov-decision-223823992.html,LA Kings players want no part of Slava Voynov decision,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/stamkos-on-lightning-contract-talks---not-necessarily-all-about-money-235032701.html,Stamkos on Lightning contract talks: ‘Not necessarily all about money’,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/pass-or-fail--colorado-avalanche-new-third-jersey-for-2015-16-204804696.html,Pass or Fail: Colorado Avalanche new third jersey for 2015-16,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/edmonton-oilers--leadership-conundrum-with-ference--hall-174059227.html,"Edmonton Oilers’ leadership conundrum with Ference, Hall",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/pass-or-fail--mighty-ducks-inspired-anaheim-ducks-third-jerseys-212013659.html,Pass or Fail: Mighty Ducks-inspired Anaheim Ducks third jerseys,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/flyers-fans-use-gofundme-to-buy-rival-penguins-135414825.html,Flyers fans using GoFundMe to buy rival Pittsburgh Penguins,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/st--louis-blues--puck-daddy-s-2015-16-nhl-season-preview-163943666.html,St. Louis Blues: Puck Daddy’s 2015-16 NHL Season Preview,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/henrik-lundqvist-finally-addresses-rumors-about-future--of-his-hair-143540821.html,Henrik Lundqvist finally addresses rumors about future (of his hair),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/jarkko-ruutu--georges-laraque-offer-statements-on-penguins--monkey--prank-175830887.html,"Jarkko Ruutu, Georges Laraque offer statements on Penguins ‘monkey’ prank",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/penguins--racist--locker-room-prank-revealed-in-jarkko-ruutu-s-book-061114869.html,Penguins 'racist' locker room prank revealed in Jarkko Ruutu’s book,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/mcdavid-vs--eichel-vs--can-anyone-else-actually-win-the-calder-140600814.html,McDavid vs. Eichel vs. can anyone else actually win the Calder?,greg
http://sports.yahoo.com/blogs/puck-daddy/capitals-goalie-michal-neuvirth-thinks-braden-holtby-weakest-025232112--nhl.html,Capitals goalie Michal Neuvirth thinks Braden Holtby is the ‘weakest competition’ he’s had,greg
http://sports.yahoo.com/nhl/blog/puck_daddy/post/Puck-Daddy-chats-with-Alex-Semin-about-Ovie-Cro?urn=nhl%2C118770,"Puck Daddy chats with Alex Semin about Ovie, Crosby, stardom",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/stephane-auger--awful-nhl-referee--hired-as-head-of-swiss-player-safety-180401419.html,"Stephane Auger, awful NHL referee, hired as head of Swiss Player Safety",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/pittsburgh-penguins-sale-price-tag--nhl-record--750-million-191419126.html,Pittsburgh Penguins sale price tag? Might be NHL record $750 million,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/washington-capitals--puck-daddy-s-2015-16-nhl-season-preview-203806049.html,Washington Capitals: Puck Daddy’s 2015-16 NHL Season Preview,greg
http://sports.yahoo.com/nhl/blog/puck_daddy/post/The-Puck-Daddy-5-ways-I-d-change-the-NHL-compe?urn=nhl%2C105608,The Puck Daddy '5 ways I'd change the NHL' compendium,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/winnipeg-jets--puck-daddy-s-2015-16-nhl-season-preview-171523243.html,Winnipeg Jets: Puck Daddy’s 2015-16 NHL Season Preview,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--islanders-architect-bill-torrey-on-al-arbour-180015707.html,Marek Vs. Wyshynski Podcast: Islanders architect Bill Torrey on Al Arbour,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/fan-makes-tyler-seguin-offer-he-can-t-refuse--in-n-out-burger-150301144.html,Fan makes Tyler Seguin a Twitter offer he can’t refuse: In-N-Out burger,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/cody-franson--sabres-nearing-2-year-deal-050838673.html,"Cody Franson, Buffalo Sabres nearing 2-year contract deal?",greg
https://sports.yahoo.com/blogs/nhl-puck-daddy/what-nhl-players-are-told-about-rape--domestic-violence-154821612.html,"What NHL players are told about rape, domestic violence",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/pavel-medvedev-scores-nasty--lacrosse--goal-in-khl--video-231925746.html,Pavel Medvedev scores nasty ‘lacrosse’ goal in KHL (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/mike-richards-charged-with-possession-of-controlled-substance-142945695.html,Mike Richards charged with possession of controlled substance,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/tom-sestito-gets-a-tryout-deal-from-penguins--continues-odd-journey-140939667.html,"Tom Sestito gets tryout deal from Penguins, continues odd journey",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/what-if-nhl-doesn-t-expand-to-quebec-city--las-vegas-after-all-152057618.html,"What if NHL doesn’t expand to Quebec City, Las Vegas after all?",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/mike-keenan-is-vladimir-lenin-in-gloriously-weird-khl-promo-142631499.html,Mike Keenan is Vladimir Lenin in gloriously weird KHL promo (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-stadium-series-logos-for-red-wings--avalanche-and-wild-leak-220924084.html,"NHL Stadium Series logos leak for Red Wings, Avalanche and Wild",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/russia-fined-for-leaving-during-canadian-anthem--being-big-babies-134550293.html,"Russia fined for leaving ice during Canadian anthem, being big babies",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/max-talbot--undercover-reporter--hilariously-interviews-canadiens-fans--video-190140248.html,"Max Talbot, undercover reporter, hilariously interviews Canadiens fans (Video)",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/khl-has-awesome-glowing-lite-brite-skaters--video-223403343.html,KHL has awesome glowing Lite-Brite skaters (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/mike-bossy-reunited-with--50-in-50--puck-after-ebay-drama-124748879.html,"Mike Bossy reunited with famous puck after eBay drama, rich guy assist",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nfl-rookie-says-hockey-made-him-a-tackling-machine-122231973.html,NFL rookie says hockey made him a tackling machine,greg
